f,cnt,developers,prob,agg
56726,1,1,1.71421939848384E-08,0.999983252076477
56731,1,1,1.71421939848384E-08,0.999983269218671
56751,1,1,1.71421939848384E-08,0.999983286360865
56796,1,1,1.71421939848384E-08,0.999983303503059
56880,1,1,1.71421939848384E-08,0.999983320645253
56981,1,1,1.71421939848384E-08,0.999983337787447
57043,2,1,3.42843879696768E-08,0.999983372071835
57065,2,1,3.42843879696768E-08,0.999983406356223
57113,1,1,1.71421939848384E-08,0.999983423498417
57154,1,1,1.71421939848384E-08,0.999983440640611
57375,1,1,1.71421939848384E-08,0.999983457782805
57384,1,1,1.71421939848384E-08,0.999983474924999
57423,1,1,1.71421939848384E-08,0.999983492067193
57483,1,1,1.71421939848384E-08,0.999983509209387
57655,1,1,1.71421939848384E-08,0.999983526351581
57657,1,1,1.71421939848384E-08,0.999983543493775
57725,1,1,1.71421939848384E-08,0.999983560635969
57741,1,1,1.71421939848384E-08,0.999983577778163
57752,2,1,3.42843879696768E-08,0.99998361206255
57932,2,1,3.42843879696768E-08,0.999983646346938
57972,1,1,1.71421939848384E-08,0.999983663489132
58035,1,1,1.71421939848384E-08,0.999983680631326
58065,1,1,1.71421939848384E-08,0.999983697773521
58137,2,1,3.42843879696768E-08,0.999983732057908
58196,1,1,1.71421939848384E-08,0.999983749200102
58203,1,1,1.71421939848384E-08,0.999983766342296
58242,1,1,1.71421939848384E-08,0.99998378348449
58348,2,1,3.42843879696768E-08,0.999983817768878
58434,2,2,3.42843879696768E-08,0.999983852053266
58437,1,1,1.71421939848384E-08,0.99998386919546
58467,1,1,1.71421939848384E-08,0.999983886337654
58509,1,1,1.71421939848384E-08,0.999983903479848
58579,1,1,1.71421939848384E-08,0.999983920622042
58599,1,1,1.71421939848384E-08,0.999983937764236
58714,1,1,1.71421939848384E-08,0.99998395490643
58774,1,1,1.71421939848384E-08,0.999983972048624
59037,1,1,1.71421939848384E-08,0.999983989190818
59159,1,1,1.71421939848384E-08,0.999984006333012
59200,2,1,3.42843879696768E-08,0.9999840406174
59230,1,1,1.71421939848384E-08,0.999984057759594
59250,1,1,1.71421939848384E-08,0.999984074901788
59377,1,1,1.71421939848384E-08,0.999984092043982
59390,1,1,1.71421939848384E-08,0.999984109186176
59424,1,1,1.71421939848384E-08,0.99998412632837
59498,1,1,1.71421939848384E-08,0.999984143470564
59554,1,1,1.71421939848384E-08,0.999984160612758
59557,1,1,1.71421939848384E-08,0.999984177754952
59558,1,1,1.71421939848384E-08,0.999984194897146
59573,1,1,1.71421939848384E-08,0.99998421203934
59631,1,1,1.71421939848384E-08,0.999984229181534
59691,1,1,1.71421939848384E-08,0.999984246323728
59746,2,1,3.42843879696768E-08,0.999984280608116
59747,1,1,1.71421939848384E-08,0.99998429775031
59890,1,1,1.71421939848384E-08,0.999984314892504
59895,1,1,1.71421939848384E-08,0.999984332034698
59909,2,1,3.42843879696768E-08,0.999984366319086
59917,2,1,3.42843879696768E-08,0.999984400603474
59946,1,1,1.71421939848384E-08,0.999984417745668
59959,1,1,1.71421939848384E-08,0.999984434887862
60041,4,1,6.85687759393537E-08,0.999984503456638
60067,1,1,1.71421939848384E-08,0.999984520598832
60080,1,1,1.71421939848384E-08,0.999984537741026
60100,1,1,1.71421939848384E-08,0.99998455488322
60116,1,1,1.71421939848384E-08,0.999984572025414
60117,2,1,3.42843879696768E-08,0.999984606309802
60123,1,1,1.71421939848384E-08,0.999984623451996
60135,1,1,1.71421939848384E-08,0.99998464059419
60139,2,1,3.42843879696768E-08,0.999984674878577
60148,1,1,1.71421939848384E-08,0.999984692020771
60275,1,1,1.71421939848384E-08,0.999984709162966
60346,1,1,1.71421939848384E-08,0.99998472630516
60400,1,1,1.71421939848384E-08,0.999984743447353
60440,1,1,1.71421939848384E-08,0.999984760589547
60501,1,1,1.71421939848384E-08,0.999984777731741
60539,1,1,1.71421939848384E-08,0.999984794873935
60655,1,1,1.71421939848384E-08,0.999984812016129
60783,1,1,1.71421939848384E-08,0.999984829158323
60811,1,1,1.71421939848384E-08,0.999984846300517
61025,1,1,1.71421939848384E-08,0.999984863442711
61188,1,1,1.71421939848384E-08,0.999984880584905
61268,1,1,1.71421939848384E-08,0.999984897727099
61329,1,1,1.71421939848384E-08,0.999984914869293
61358,1,1,1.71421939848384E-08,0.999984932011487
61378,1,1,1.71421939848384E-08,0.999984949153681
61420,2,1,3.42843879696768E-08,0.999984983438069
61491,1,1,1.71421939848384E-08,0.999985000580263
61557,1,1,1.71421939848384E-08,0.999985017722457
61606,1,1,1.71421939848384E-08,0.999985034864651
61653,2,1,3.42843879696768E-08,0.999985069149039
61677,1,1,1.71421939848384E-08,0.999985086291233
61706,1,1,1.71421939848384E-08,0.999985103433427
61762,1,1,1.71421939848384E-08,0.999985120575621
61773,1,1,1.71421939848384E-08,0.999985137717815
61802,1,1,1.71421939848384E-08,0.999985154860009
61843,1,1,1.71421939848384E-08,0.999985172002203
61890,1,1,1.71421939848384E-08,0.999985189144397
61897,1,1,1.71421939848384E-08,0.999985206286591
61984,1,1,1.71421939848384E-08,0.999985223428785
62066,1,1,1.71421939848384E-08,0.999985240570979
62108,1,1,1.71421939848384E-08,0.999985257713173
62110,1,1,1.71421939848384E-08,0.999985274855367
62125,1,1,1.71421939848384E-08,0.999985291997561
62176,1,1,1.71421939848384E-08,0.999985309139755
62177,1,1,1.71421939848384E-08,0.999985326281949
62186,1,1,1.71421939848384E-08,0.999985343424143
62193,2,1,3.42843879696768E-08,0.999985377708531
62220,1,1,1.71421939848384E-08,0.999985394850725
62248,1,1,1.71421939848384E-08,0.999985411992919
62261,1,1,1.71421939848384E-08,0.999985429135113
62306,1,1,1.71421939848384E-08,0.999985446277307
62458,1,1,1.71421939848384E-08,0.999985463419501
62577,1,1,1.71421939848384E-08,0.999985480561695
62588,2,1,3.42843879696768E-08,0.999985514846083
62599,1,1,1.71421939848384E-08,0.999985531988277
62617,1,1,1.71421939848384E-08,0.999985549130471
62747,1,1,1.71421939848384E-08,0.999985566272665
62804,1,1,1.71421939848384E-08,0.999985583414859
62945,1,1,1.71421939848384E-08,0.999985600557053
63152,1,1,1.71421939848384E-08,0.999985617699247
63299,1,1,1.71421939848384E-08,0.999985634841441
63306,1,1,1.71421939848384E-08,0.999985651983635
63316,1,1,1.71421939848384E-08,0.999985669125829
63531,1,1,1.71421939848384E-08,0.999985686268023
63592,1,1,1.71421939848384E-08,0.999985703410217
63596,1,1,1.71421939848384E-08,0.999985720552411
63738,1,1,1.71421939848384E-08,0.999985737694605
63766,1,1,1.71421939848384E-08,0.999985754836799
63790,1,1,1.71421939848384E-08,0.999985771978993
63883,1,1,1.71421939848384E-08,0.999985789121186
63922,1,1,1.71421939848384E-08,0.999985806263381
63953,1,1,1.71421939848384E-08,0.999985823405575
63967,1,1,1.71421939848384E-08,0.999985840547769
63973,1,1,1.71421939848384E-08,0.999985857689962
64208,1,1,1.71421939848384E-08,0.999985874832156
64287,1,1,1.71421939848384E-08,0.99998589197435
64383,1,1,1.71421939848384E-08,0.999985909116544
64452,1,1,1.71421939848384E-08,0.999985926258738
64564,1,1,1.71421939848384E-08,0.999985943400932
64609,1,1,1.71421939848384E-08,0.999985960543126
64657,1,1,1.71421939848384E-08,0.99998597768532
64684,1,1,1.71421939848384E-08,0.999985994827514
64725,1,1,1.71421939848384E-08,0.999986011969708
64754,1,1,1.71421939848384E-08,0.999986029111902
64796,1,1,1.71421939848384E-08,0.999986046254096
64918,1,1,1.71421939848384E-08,0.99998606339629
64982,1,1,1.71421939848384E-08,0.999986080538484
64987,1,1,1.71421939848384E-08,0.999986097680678
65033,2,2,3.42843879696768E-08,0.999986131965066
65141,1,1,1.71421939848384E-08,0.99998614910726
65146,2,1,3.42843879696768E-08,0.999986183391648
65330,1,1,1.71421939848384E-08,0.999986200533842
65401,1,1,1.71421939848384E-08,0.999986217676036
65543,2,1,3.42843879696768E-08,0.999986251960424
65544,2,1,3.42843879696768E-08,0.999986286244812
65565,1,1,1.71421939848384E-08,0.999986303387006
65571,1,1,1.71421939848384E-08,0.9999863205292
65577,1,1,1.71421939848384E-08,0.999986337671394
65606,1,1,1.71421939848384E-08,0.999986354813588
65609,1,1,1.71421939848384E-08,0.999986371955782
65613,3,1,5.14265819545152E-08,0.999986423382364
65634,10,1,1.71421939848384E-07,0.999986594804304
65637,1,1,1.71421939848384E-08,0.999986611946498
65701,1,1,1.71421939848384E-08,0.999986629088692
65833,2,1,3.42843879696768E-08,0.99998666337308
65887,1,1,1.71421939848384E-08,0.999986680515274
65986,2,1,3.42843879696768E-08,0.999986714799662
66067,1,1,1.71421939848384E-08,0.999986731941856
66119,1,1,1.71421939848384E-08,0.99998674908405
66219,1,1,1.71421939848384E-08,0.999986766226244
66254,1,1,1.71421939848384E-08,0.999986783368438
66271,1,1,1.71421939848384E-08,0.999986800510632
66285,1,1,1.71421939848384E-08,0.999986817652826
66328,1,1,1.71421939848384E-08,0.99998683479502
66359,1,1,1.71421939848384E-08,0.999986851937214
66500,1,1,1.71421939848384E-08,0.999986869079408
66593,1,1,1.71421939848384E-08,0.999986886221602
66694,1,1,1.71421939848384E-08,0.999986903363796
66750,1,1,1.71421939848384E-08,0.99998692050599
66766,1,1,1.71421939848384E-08,0.999986937648183
66861,1,1,1.71421939848384E-08,0.999986954790378
66874,1,1,1.71421939848384E-08,0.999986971932572
66890,1,1,1.71421939848384E-08,0.999986989074765
67015,2,1,3.42843879696768E-08,0.999987023359153
67041,2,1,3.42843879696768E-08,0.999987057643541
67062,1,1,1.71421939848384E-08,0.999987074785735
67141,1,1,1.71421939848384E-08,0.999987091927929
67154,1,1,1.71421939848384E-08,0.999987109070123
67201,2,1,3.42843879696768E-08,0.999987143354511
67272,1,1,1.71421939848384E-08,0.999987160496705
67284,1,1,1.71421939848384E-08,0.999987177638899
67340,1,1,1.71421939848384E-08,0.999987194781093
67387,1,1,1.71421939848384E-08,0.999987211923287
67474,1,1,1.71421939848384E-08,0.999987229065481
67486,1,1,1.71421939848384E-08,0.999987246207675
67502,1,1,1.71421939848384E-08,0.999987263349869
67758,1,1,1.71421939848384E-08,0.999987280492063
67767,1,1,1.71421939848384E-08,0.999987297634257
67768,1,1,1.71421939848384E-08,0.999987314776451
67776,1,1,1.71421939848384E-08,0.999987331918645
67826,1,1,1.71421939848384E-08,0.999987349060839
67857,1,1,1.71421939848384E-08,0.999987366203033
68320,1,1,1.71421939848384E-08,0.999987383345227
68422,1,1,1.71421939848384E-08,0.999987400487421
68495,1,1,1.71421939848384E-08,0.999987417629615
68505,1,1,1.71421939848384E-08,0.999987434771809
68710,1,1,1.71421939848384E-08,0.999987451914003
68783,1,1,1.71421939848384E-08,0.999987469056197
68832,1,1,1.71421939848384E-08,0.999987486198391
69139,1,1,1.71421939848384E-08,0.999987503340585
69201,1,1,1.71421939848384E-08,0.999987520482779
69241,1,1,1.71421939848384E-08,0.999987537624973
69486,1,1,1.71421939848384E-08,0.999987554767167
69879,1,1,1.71421939848384E-08,0.999987571909361
69893,1,1,1.71421939848384E-08,0.999987589051555
69974,1,1,1.71421939848384E-08,0.999987606193749
69987,3,1,5.14265819545152E-08,0.999987657620331
70063,1,1,1.71421939848384E-08,0.999987674762525
70262,1,1,1.71421939848384E-08,0.999987691904719
70343,2,2,3.42843879696768E-08,0.999987726189107
70369,1,1,1.71421939848384E-08,0.999987743331301
70479,2,1,3.42843879696768E-08,0.999987777615689
70610,1,1,1.71421939848384E-08,0.999987794757883
70696,2,1,3.42843879696768E-08,0.999987829042271
70890,1,1,1.71421939848384E-08,0.999987846184465
70952,1,1,1.71421939848384E-08,0.999987863326659
71153,1,1,1.71421939848384E-08,0.999987880468853
71274,1,1,1.71421939848384E-08,0.999987897611047
71346,1,1,1.71421939848384E-08,0.999987914753241
71437,4,1,6.85687759393537E-08,0.999987983322017
71602,1,1,1.71421939848384E-08,0.999988000464211
71624,1,1,1.71421939848384E-08,0.999988017606404
71640,3,1,5.14265819545152E-08,0.999988069032987
71666,1,1,1.71421939848384E-08,0.999988086175181
71860,1,1,1.71421939848384E-08,0.999988103317375
71877,1,1,1.71421939848384E-08,0.999988120459568
72019,1,1,1.71421939848384E-08,0.999988137601762
72053,2,1,3.42843879696768E-08,0.99998817188615
72216,2,1,3.42843879696768E-08,0.999988206170538
72235,1,1,1.71421939848384E-08,0.999988223312732
72316,1,1,1.71421939848384E-08,0.999988240454926
72405,1,1,1.71421939848384E-08,0.99998825759712
72508,1,1,1.71421939848384E-08,0.999988274739314
72565,2,1,3.42843879696768E-08,0.999988309023702
72754,1,1,1.71421939848384E-08,0.999988326165896
72845,1,1,1.71421939848384E-08,0.99998834330809
72903,1,1,1.71421939848384E-08,0.999988360450284
72975,1,1,1.71421939848384E-08,0.999988377592478
72981,1,1,1.71421939848384E-08,0.999988394734672
73195,2,1,3.42843879696768E-08,0.99998842901906
73229,2,1,3.42843879696768E-08,0.999988463303448
73476,1,1,1.71421939848384E-08,0.999988480445642
73619,1,1,1.71421939848384E-08,0.999988497587836
73722,1,1,1.71421939848384E-08,0.99998851473003
73793,1,1,1.71421939848384E-08,0.999988531872224
73795,1,1,1.71421939848384E-08,0.999988549014418
73931,1,1,1.71421939848384E-08,0.999988566156612
73937,1,1,1.71421939848384E-08,0.999988583298806
73940,1,1,1.71421939848384E-08,0.999988600441
74123,1,1,1.71421939848384E-08,0.999988617583194
74264,1,1,1.71421939848384E-08,0.999988634725388
74367,1,1,1.71421939848384E-08,0.999988651867582
74485,4,1,6.85687759393537E-08,0.999988720436358
74497,1,1,1.71421939848384E-08,0.999988737578552
74560,1,1,1.71421939848384E-08,0.999988754720746
74724,1,1,1.71421939848384E-08,0.99998877186294
74856,1,1,1.71421939848384E-08,0.999988789005134
74864,1,1,1.71421939848384E-08,0.999988806147328
74886,1,1,1.71421939848384E-08,0.999988823289522
74981,1,1,1.71421939848384E-08,0.999988840431716
75008,1,1,1.71421939848384E-08,0.99998885757391
75030,1,1,1.71421939848384E-08,0.999988874716104
75166,1,1,1.71421939848384E-08,0.999988891858298
75249,1,1,1.71421939848384E-08,0.999988909000492
75271,1,1,1.71421939848384E-08,0.999988926142686
75302,1,1,1.71421939848384E-08,0.99998894328488
75396,1,1,1.71421939848384E-08,0.999988960427074
75712,1,1,1.71421939848384E-08,0.999988977569268
75775,1,1,1.71421939848384E-08,0.999988994711462
75787,1,1,1.71421939848384E-08,0.999989011853656
75883,1,1,1.71421939848384E-08,0.99998902899585
76057,1,1,1.71421939848384E-08,0.999989046138044
76338,1,1,1.71421939848384E-08,0.999989063280238
76504,2,1,3.42843879696768E-08,0.999989097564626
76530,1,1,1.71421939848384E-08,0.99998911470682
76788,1,1,1.71421939848384E-08,0.999989131849014
76822,1,1,1.71421939848384E-08,0.999989148991208
76943,1,1,1.71421939848384E-08,0.999989166133402
76996,2,1,3.42843879696768E-08,0.99998920041779
77043,1,1,1.71421939848384E-08,0.999989217559983
77213,1,1,1.71421939848384E-08,0.999989234702177
77246,1,1,1.71421939848384E-08,0.999989251844371
77293,1,1,1.71421939848384E-08,0.999989268986565
77376,1,1,1.71421939848384E-08,0.99998928612876
77391,1,1,1.71421939848384E-08,0.999989303270954
77431,1,1,1.71421939848384E-08,0.999989320413147
77478,1,1,1.71421939848384E-08,0.999989337555341
77654,1,1,1.71421939848384E-08,0.999989354697535
77656,6,1,1.02853163909031E-07,0.999989457550699
77686,1,1,1.71421939848384E-08,0.999989474692893
77715,1,1,1.71421939848384E-08,0.999989491835087
77735,1,1,1.71421939848384E-08,0.999989508977281
77744,2,1,3.42843879696768E-08,0.999989543261669
77746,3,3,5.14265819545152E-08,0.999989594688251
77750,2,1,3.42843879696768E-08,0.999989628972639
77752,1,1,1.71421939848384E-08,0.999989646114833
77801,2,1,3.42843879696768E-08,0.999989680399221
77816,1,1,1.71421939848384E-08,0.999989697541415
77849,1,1,1.71421939848384E-08,0.999989714683609
77853,1,1,1.71421939848384E-08,0.999989731825803
77863,1,1,1.71421939848384E-08,0.999989748967997
77885,1,1,1.71421939848384E-08,0.999989766110191
77888,1,1,1.71421939848384E-08,0.999989783252385
77930,1,1,1.71421939848384E-08,0.999989800394579
77957,1,1,1.71421939848384E-08,0.999989817536773
78023,1,1,1.71421939848384E-08,0.999989834678967
78027,1,1,1.71421939848384E-08,0.999989851821161
78070,2,1,3.42843879696768E-08,0.999989886105549
78079,1,1,1.71421939848384E-08,0.999989903247743
78096,1,1,1.71421939848384E-08,0.999989920389937
78156,1,1,1.71421939848384E-08,0.999989937532131
78466,1,1,1.71421939848384E-08,0.999989954674325
78558,1,1,1.71421939848384E-08,0.999989971816519
78569,1,1,1.71421939848384E-08,0.999989988958713
78606,1,1,1.71421939848384E-08,0.999990006100907
78779,2,1,3.42843879696768E-08,0.999990040385295
78789,1,1,1.71421939848384E-08,0.999990057527489
78945,1,1,1.71421939848384E-08,0.999990074669683
79071,1,1,1.71421939848384E-08,0.999990091811877
79188,1,1,1.71421939848384E-08,0.999990108954071
79255,1,1,1.71421939848384E-08,0.999990126096265
79361,1,1,1.71421939848384E-08,0.999990143238459
79424,1,1,1.71421939848384E-08,0.999990160380653
79878,1,1,1.71421939848384E-08,0.999990177522847
80187,1,1,1.71421939848384E-08,0.999990194665041
80210,1,1,1.71421939848384E-08,0.999990211807235
80359,1,1,1.71421939848384E-08,0.999990228949429
80406,1,1,1.71421939848384E-08,0.999990246091623
80471,1,1,1.71421939848384E-08,0.999990263233816
80488,1,1,1.71421939848384E-08,0.99999028037601
80885,1,1,1.71421939848384E-08,0.999990297518205
80891,1,1,1.71421939848384E-08,0.999990314660399
80985,1,1,1.71421939848384E-08,0.999990331802593
81072,1,1,1.71421939848384E-08,0.999990348944787
81134,1,1,1.71421939848384E-08,0.999990366086981
81140,1,1,1.71421939848384E-08,0.999990383229174
81193,1,1,1.71421939848384E-08,0.999990400371368
81196,1,1,1.71421939848384E-08,0.999990417513562
81653,1,1,1.71421939848384E-08,0.999990434655756
81854,1,1,1.71421939848384E-08,0.99999045179795
81893,3,1,5.14265819545152E-08,0.999990503224532
81900,1,1,1.71421939848384E-08,0.999990520366726
81906,2,1,3.42843879696768E-08,0.999990554651114
82106,1,1,1.71421939848384E-08,0.999990571793308
82209,1,1,1.71421939848384E-08,0.999990588935502
82339,1,1,1.71421939848384E-08,0.999990606077696
82862,1,1,1.71421939848384E-08,0.99999062321989
82877,1,1,1.71421939848384E-08,0.999990640362084
82907,1,1,1.71421939848384E-08,0.999990657504278
83081,1,1,1.71421939848384E-08,0.999990674646472
83232,1,1,1.71421939848384E-08,0.999990691788666
83241,1,1,1.71421939848384E-08,0.99999070893086
83859,1,1,1.71421939848384E-08,0.999990726073054
84454,1,1,1.71421939848384E-08,0.999990743215248
84467,1,1,1.71421939848384E-08,0.999990760357442
84479,1,1,1.71421939848384E-08,0.999990777499636
84482,1,1,1.71421939848384E-08,0.99999079464183
84507,1,1,1.71421939848384E-08,0.999990811784024
84535,1,1,1.71421939848384E-08,0.999990828926218
84573,1,1,1.71421939848384E-08,0.999990846068412
84632,1,1,1.71421939848384E-08,0.999990863210606
84685,1,1,1.71421939848384E-08,0.9999908803528
84745,1,1,1.71421939848384E-08,0.999990897494994
84951,1,1,1.71421939848384E-08,0.999990914637188
85001,1,1,1.71421939848384E-08,0.999990931779382
85053,1,1,1.71421939848384E-08,0.999990948921576
85113,1,1,1.71421939848384E-08,0.99999096606377
85298,1,1,1.71421939848384E-08,0.999990983205964
85332,1,1,1.71421939848384E-08,0.999991000348158
85337,1,1,1.71421939848384E-08,0.999991017490352
85395,1,1,1.71421939848384E-08,0.999991034632546
85708,1,1,1.71421939848384E-08,0.99999105177474
86042,1,1,1.71421939848384E-08,0.999991068916934
86168,1,1,1.71421939848384E-08,0.999991086059128
86216,1,1,1.71421939848384E-08,0.999991103201322
